publisher_id,author_id,category_id,description_embedding_0,description_embedding_1,description_embedding_2,description_embedding_3,description_embedding_4,description_embedding_5,description_embedding_6,description_embedding_7,description_embedding_8,description_embedding_9,description_embedding_10,description_embedding_11,description_embedding_12,description_embedding_13,description_embedding_14,description_embedding_15,title_embedding_0,title_embedding_1,title_embedding_2,title_embedding_3
1421,5314,629,-0.141675,0.27325845,0.33494902,1.0889938,-0.13776779,0.061607838,0.51020956,0.045267135,-0.030965656,-0.2629032,0.07972503,-0.3984494,-0.3798846,0.189075,0.26204002,0.2553829,1.0215292,0.88161653,0.23391426,-0.20335126
1316,4860,69,0.42027235,1.3608673,-0.13421631,-0.23882976,0.44435978,-0.13856173,0.48496702,-0.16586712,0.1060929,-0.08162022,0.10431337,0.26914477,0.115261555,-0.13861507,0.026192367,-0.031977326,1.4353089,-0.90460527,0.47465646,-0.7730036
520,420,356,1.0209131,-0.45229793,0.257524,0.09524581,0.23324418,-0.16065073,-0.110948026,0.025197476,-0.003181547,-0.018504143,-0.11382389,0.16867965,-0.00456202,0.112562515,0.08850092,-0.0327048,-1.3946936,-0.45785964,-0.49746418,-0.4910848
568,4302,610,0.9710281,-0.47855258,0.041153908,0.0493432,0.04772234,0.09698725,0.08536917,0.0661239,0.09251699,0.04330969,0.005156994,-0.032847285,0.07998991,0.045310088,-0.05795288,-0.029392451,-0.9502163,0.14837039,0.08714378,0.22413516
946,2854,356,0.5486913,-0.50179183,-0.33761215,-0.04394844,0.015484571,0.047525167,-0.123189926,-0.057421118,-0.053174257,-0.024403572,0.04632497,0.003048003,-0.07778621,-0.036505945,-0.014370382,0.1431326,-1.6715541,-0.3760866,-0.40678334,0.1453805
1135,678,612,1.0152252,-0.4883474,0.041562557,0.006488353,0.05819869,0.06721568,0.13865894,-0.05790654,-0.027063519,0.21790981,0.2860558,-0.022055626,-0.18329477,-0.14735395,-0.11864251,0.2300906,-0.74096346,0.14982879,-0.006922364,0.44393802
1266,1859,356,-0.28993094,1.4513488,-0.72718287,-0.024205685,0.5946715,-0.13087344,0.063375056,0.15985557,-0.09959862,0.055952072,-0.22284555,0.21262616,0.15215468,-0.18663219,0.12840462,-0.08751789,-1.9123936,-0.52898157,0.11421096,-0.045632124
1421,3560,376,-0.5057291,1.4943008,-0.5934057,0.26330486,0.51777077,0.003036976,-0.329794,0.17536968,0.06846675,0.17617798,0.012915373,0.049244106,0.23336625,-0.13217124,-0.07898831,-0.045877904,-0.35925484,0.21277547,-0.31092012,-0.20900655
946,735,356,1.3771443,-0.48411715,0.79766273,0.20107576,0.3596878,-0.45236087,-0.13087839,-0.015658945,-0.063149095,0.34674215,-0.044990778,0.1035226,-0.11221683,0.03956843,0.03206575,0.0457581,0.96727085,0.80216503,-0.120096564,-0.05315709
491,962,356,1.0169291,-0.36897445,0.17061567,-0.03018108,-0.042393446,0.025207996,-0.010526955,0.16831979,0.15853253,0.03162098,0.060752153,-0.22128707,0.029693127,-0.11055998,0.030529141,-0.039822906,0.51061773,0.8942934,0.46694767,0.014218807
820,4237,238,0.13892674,0.23706436,-0.37429428,0.1792572,0.098813295,0.090801,-0.07534033,-0.20247188,0.10491195,-0.17936087,-0.111138344,-0.13498557,-0.13700187,-0.044811748,-0.04542023,-0.07804021,1.9504004,-0.601534,0.42085898,-0.6008401
1421,5322,197,0.88589835,-0.37942386,0.08125639,-0.08568832,0.014950275,0.08819866,0.35448867,-0.1363369,-0.14514616,-0.089187145,0.17437863,-0.14514118,0.17108226,-0.01477202,-0.11288953,-0.1963503,-1.1816483,-0.23337042,-0.50541204,-0.08322072
34,161,356,1.014437,-0.32746816,0.25301695,-0.07571909,-0.010237455,-0.1209929,-0.028993785,0.17335746,0.09691164,-0.06812906,-0.003168345,-0.006023228,-0.082543135,-0.06451761,-0.03499031,-0.13636419,-0.3625822,0.31257522,-0.065057814,0.051404238
456,4958,356,-0.72004175,-0.13968253,-0.7557192,0.30317146,-0.23421717,-0.4084208,-0.20368832,-0.06087807,0.15150025,-0.09604931,-0.13361645,-0.06017074,-0.021379352,-0.06875915,0.03622675,-0.020539016,-1.2692444,-0.028320193,0.04936683,0.24951434
1421,3543,374,0.71401,0.3752346,0.049535275,-0.38102332,-0.19902515,0.056042194,0.4876809,0.10838312,-0.18231419,-0.11760616,-0.030186415,-0.047195524,0.10066116,0.04211247,0.028197527,-0.09455374,-1.7334404,-0.56030715,0.1849873,-0.021245956
946,4995,356,1.1683292,-0.44555855,0.40762043,0.1619429,0.16586423,-0.11392903,-0.074379265,0.010903627,0.06679791,0.076744795,-0.055874586,0.116372526,-0.0761261,0.18242298,0.17863095,-0.10299513,2.0507054,0.012736201,-0.5657865,0.93082786
959,25,610,0.7901628,-0.3592267,-0.2339406,-8.39E-05,-0.042946815,0.14280295,0.1302045,-0.10020253,-0.17514595,-0.0943768,-0.13131785,0.15616941,0.028996348,0.020107687,0.016029894,-0.04487601,2.8040242,-1.110262,-0.49244738,1.0700366
951,5261,42,0.748363,-0.40447617,-0.119072914,-0.03016597,0.027550697,0.06253791,0.048981607,0.024990618,0.002987862,-0.1096704,0.052796602,0.081447065,0.005765438,0.021289408,0.14222133,0.03668183,-1.628581,-0.452134,0.28455544,0.27765942
520,3773,356,1.1842623,-0.45208597,0.5105195,0.21582958,0.33226824,-0.28250408,-0.095651686,-0.11984041,-0.17482303,0.02272749,-0.095667124,0.120199025,0.02003622,0.023863174,0.04726559,-0.10393003,-0.9765384,-0.14113367,0.6074563,0.23432326
1421,3579,3,-1.8407457,-0.30723596,0.21409082,-0.10798964,0.05589509,0.043212652,0.010360599,-0.006113917,-0.005695909,0.005845547,-0.001997709,0.002531588,0.006162047,-0.005367056,0.002058625,-0.000594944,-0.87128973,-0.041135192,-0.27747643,-0.18801856
1421,973,629,-1.8407457,-0.30723596,0.21409082,-0.10798964,0.05589509,0.043212652,0.010360599,-0.006113917,-0.005695909,0.005845547,-0.001997709,0.002531588,0.006162047,-0.005367056,0.002058625,-0.000594944,0.21864843,0.5498229,-0.18931293,-0.18302345
1421,1986,211,-1.8407457,-0.30723596,0.21409082,-0.10798964,0.05589509,0.043212652,0.010360599,-0.006113917,-0.005695909,0.005845547,-0.001997709,0.002531588,0.006162047,-0.005367056,0.002058625,-0.000594944,-1.0783763,0.028797865,-0.012309909,0.14396262
1421,1411,311,-1.8407457,-0.30723596,0.21409082,-0.10798964,0.05589509,0.043212652,0.010360599,-0.006113917,-0.005695909,0.005845547,-0.001997709,0.002531588,0.006162047,-0.005367056,0.002058625,-0.000594944,-0.3411491,0.21241295,0.84003234,0.45222402
104,3768,356,0.057434797,1.0714664,-0.32547855,-0.6963657,-0.40107846,-0.15765738,0.030579388,-0.003121823,0.017338604,0.035141945,-0.050533295,0.101597846,-0.14566565,0.13310996,0.18183482,0.039851576,-1.8069243,-0.56560266,-0.23245782,-0.11658192
1395,2264,181,1.0978289,-0.5883459,0.28602648,0.11469063,0.2153852,-0.2693665,-0.16512305,-0.13505551,-0.1866231,0.10860562,-0.018689394,0.13090342,-0.016537666,0.17116746,0.0360561,-0.11446044,-0.44362116,0.04931259,0.70420635,0.38784194
606,2055,356,1.14852,0.012552977,0.5182166,-0.25817516,0.012260675,-0.1206193,0.019669473,0.2943551,0.06065917,-0.18389893,-0.1537199,0.064483345,-0.087999344,-0.15683171,0.124487996,0.02115804,2.132114,-1.217198,0.40987575,0.050215244
946,735,356,0.21900797,0.67123175,0.002710819,-0.04629445,-0.39285374,0.23840475,0.017813265,0.09812987,-0.23974189,0.005346537,-0.12277579,-0.106027186,0.01986587,0.13772096,0.011125207,0.12903509,1.1397791,0.72447646,-0.3598882,0.14699197
1321,91,143,0.41605854,1.5013428,0.042184353,0.03902334,0.111907005,0.22191739,0.29167718,-0.09731105,0.13616362,0.14380479,-0.04229951,0.3000154,0.08700216,-0.11599163,0.2075932,0.032354414,-0.7623627,-0.06104219,0.4008627,0.5820334
1421,2776,629,-1.8407457,-0.30723596,0.21409082,-0.10798964,0.05589509,0.043212652,0.010360599,-0.006113917,-0.005695909,0.005845547,-0.001997709,0.002531588,0.006162047,-0.005367056,0.002058625,-0.000594944,0.40629053,0.3779633,-0.3747381,-0.19340158
1421,3773,356,-0.25797033,1.4599893,-0.74040985,-0.13002983,0.45986533,-0.18281078,0.13456815,0.17505792,-0.1405361,0.28333783,-0.060201406,0.1415726,0.06471074,0.044877894,-0.09686226,0.121688545,-0.8458111,0.042736173,0.36891663,0.38699555
644,341,356,-0.65711904,0.24887276,-0.3413186,0.5302502,-0.62166977,-0.24873257,0.32155073,-0.15163806,-0.13601488,-0.010474682,0.007368803,0.12641042,0.1907202,0.025528267,-0.101225734,-0.036382288,1.111825,0.466573,-0.08851153,-0.05173397
606,2302,453,0.4071107,2.0916,1.0522752,0.45679295,-0.6153407,0.61967826,-0.14080757,-0.19604734,-0.13242307,0.097827435,0.33527493,0.22528881,0.28827238,0.18297337,0.041323304,0.000485778,-0.27730608,0.32946897,0.012907624,-0.32588625
475,682,356,0.8841641,-0.3970921,-0.10380411,0.015493423,0.018155575,0.16378832,0.043539584,0.008074194,0.06188351,0.106053114,0.030456781,-0.060619295,0.04371345,0.0671015,0.10996294,0.118489,-1.5442863,-0.36216795,-0.15439034,0.40094543
94,1677,356,0.49144173,1.1878533,-0.07510948,-0.07903707,0.23147178,0.12826967,0.29349798,-0.28148124,0.13040999,0.007285833,-0.064172745,0.28246117,0.06363392,-0.10162326,0.06354308,-0.05359724,-0.70553493,-0.15619302,0.3803649,0.3869536
1077,775,551,0.3650179,-0.48348927,-0.59848213,0.044783086,-0.11627412,0.1502266,-0.03823322,0.10105488,0.059537917,0.00527525,-0.07839036,-0.09259051,0.08628631,-0.07044814,0.08276385,0.00511685,-0.7486515,0.2898897,0.15947843,0.32296395
1421,1845,629,-1.8407457,-0.30723596,0.21409082,-0.10798964,0.05589509,0.043212652,0.010360599,-0.006113917,-0.005695909,0.005845547,-0.001997709,0.002531588,0.006162047,-0.005367056,0.002058625,-0.000594944,-1.8145103,-0.6526321,-0.17987478,-0.61955976
298,1836,471,1.406116,-0.4653492,0.86996126,0.18759537,0.2456305,-0.2541182,-0.05697936,0.2543371,0.3481765,0.07664704,-0.002760649,-0.118560076,0.024146676,-0.01343514,-0.13293767,-0.16026703,-1.5942578,-0.48023856,0.40963066,-0.11375165
352,3413,356,1.0911367,-0.5349369,0.25202942,0.07560727,0.15398169,-0.058488846,-0.06875533,-0.08923951,-0.12785673,0.20937514,0.1419189,-0.008483112,-0.13883877,0.020848192,-0.11344993,0.040562063,-1.4893684,-0.26013505,0.14034188,0.27155614
1064,1515,273,-1.8407457,-0.30723596,0.21409082,-0.10798964,0.05589509,0.043212652,0.010360599,-0.006113917,-0.005695909,0.005845547,-0.001997709,0.002531588,0.006162047,-0.005367056,0.002058625,-0.000594944,1.7538905,0.030166984,-0.29379082,0.4153092
574,3509,578,0.6425884,-0.43720555,-0.23007059,-0.084998965,0.059538364,0.10485983,0.041674316,-0.062327236,-0.070228696,-0.6216283,-0.18425941,0.008875787,0.18571496,0.09858383,-0.3309095,0.36779422,0.6556282,0.62404144,0.06397581,-0.34197474
959,828,356,0.08870411,0.81014323,-0.24347925,-0.5926808,-0.66467476,-0.032976866,-0.003955185,0.17260033,-0.04260525,-0.10269213,-0.051499605,0.10680103,-0.11833,0.1627953,-0.08009732,-0.16512504,0.6566639,0.01308763,-0.53342503,0.358145
372,1294,356,1.1078916,-0.49803543,0.22981071,0.1010243,0.08489823,-0.045310974,-0.022109628,-0.026917368,-0.13333616,0.14847088,0.008827686,-0.09793624,0.14816093,-0.03777338,-0.054641306,-0.004766703,-0.6876154,0.17140734,0.03809035,0.24520421
513,2375,596,1.1043963,-0.5240481,0.2429657,0.12934306,0.15019083,-0.11137533,-0.13107055,0.0420309,0.1810619,0.07459855,-0.08791232,0.18381405,-0.12608337,-0.07466725,-0.006172478,0.16070282,2.002203,-0.8981453,0.7618717,-0.39773583
1322,4631,533,-0.07146239,1.1060762,-0.61846733,-0.45304683,0.34383917,-0.41082597,0.26812065,0.28482616,-0.3758886,-0.03606105,0.21236706,0.15275824,0.08067441,0.06843766,-0.047975898,0.08273941,0.5866933,0.86296386,0.17630017,0.38394523
1421,404,629,-1.8407457,-0.30723596,0.21409082,-0.10798964,0.05589509,0.043212652,0.010360599,-0.006113917,-0.005695909,0.005845547,-0.001997709,0.002531588,0.006162047,-0.005367056,0.002058625,-0.000594944,1.1303973,0.7571157,-0.19265342,0.056717157
447,3722,356,1.2772372,-0.46776032,0.5092163,0.10167417,0.15954876,-0.17551446,-0.012410998,-0.08118376,-0.1074169,0.029983044,0.13087869,0.03911203,-0.02675736,-0.024208464,-0.14303374,0.07257491,-0.9361627,-0.17659509,-0.4545672,-0.4423337
946,5171,356,0.83703804,-0.5246067,-0.08767843,0.12074596,0.11427641,-0.058506966,-0.15738434,-0.06654248,-0.029636383,-0.01001811,-0.20118356,0.102442265,-0.062305927,0.027877033,0.14515865,0.14104846,0.4741845,0.7662537,-0.13293374,-0.1922071
1337,1865,143,0.5259404,1.3513885,-0.108115196,-0.17435786,0.5221796,-0.17766428,0.41478726,-0.13413945,0.04771492,-0.16444325,0.12361431,0.26611662,0.16736984,-0.19746348,0.07919538,-0.012485445,-1.8291619,-0.5459913,-0.31294048,-0.12138343
937,4157,458,-1.0513573,-0.017002106,-0.61059856,0.7012554,-0.46666718,-0.45912862,-0.043419957,-0.048510283,0.18508008,0.016565561,-0.06952739,0.03279096,0.06367707,0.019455306,-0.10498309,-0.0330818,-1.1767318,-0.14855349,0.6924648,0.2859664
246,2295,245,0.3488493,-0.50100446,-0.594924,-0.043230504,-0.17202735,0.16158152,0.0419482,0.12501714,0.041490674,0.074023485,-0.06468916,-0.19918245,0.19651079,-0.0814526,0.061497808,-0.10736868,-0.64225554,0.25305307,0.033219337,0.14921117
850,2611,24,1.157429,-0.44666684,0.38365746,-0.0436759,0.13660741,-0.041212082,0.007234037,0.063501924,0.21177241,-0.07111192,0.1599176,0.12508976,0.02771008,0.06450936,0.10152888,0.013646752,-1.5981212,-0.26826084,-0.112288296,0.19935846
331,38,143,0.6601038,-0.4587531,-0.30505133,-0.0354113,-0.026723623,0.10932994,-0.020170927,-0.05668363,0.14649728,-0.15455866,0.06460166,0.09071863,-0.007598996,-0.017501146,-0.055140138,-0.014302403,-0.68046975,0.10501611,0.1591084,0.20995426
473,3709,458,-0.7802625,0.3093524,-0.15731525,0.9638523,-0.5019913,-0.39597154,0.3603252,-0.14004728,0.012632668,-0.023248672,0.14259624,-0.031553984,0.090978265,0.055333875,-0.05535817,-0.014220297,-0.43265796,0.20267737,-0.39300025,-0.25265908
385,456,453,-1.8137989,-0.023330688,-0.9093833,0.7335293,-0.6023865,-0.6879661,-0.42100686,0.07389274,0.2611597,0.07783365,0.14599252,0.115083456,-0.011696816,-0.0268097,-0.11876041,-0.039408475,1.3708777,0.48148334,-0.003396154,-0.016119242
1421,1699,629,-1.8407457,-0.30723596,0.21409082,-0.10798964,0.05589509,0.043212652,0.010360599,-0.006113917,-0.005695909,0.005845547,-0.001997709,0.002531588,0.006162047,-0.005367056,0.002058625,-0.000594944,0.63711214,0.7841283,-0.056578636,-0.16664529
1075,759,538,1.2242162,-0.398319,0.39126158,0.13064605,0.041196108,0.12375617,0.14649683,0.11431295,0.3433632,-0.016820192,0.013371229,-0.033570528,-0.009434342,0.07081151,-0.041784167,-0.11645076,1.6773067,-0.67733157,0.4216919,-0.3824582
746,5308,471,-1.8407457,-0.30723596,0.21409082,-0.10798964,0.05589509,0.043212652,0.010360599,-0.006113917,-0.005695909,0.005845547,-0.001997709,0.002531588,0.006162047,-0.005367056,0.002058625,-0.000594944,-1.0070741,0.059090734,0.102985024,0.001820326
617,4680,356,-0.3544203,0.99333715,-0.5924239,-0.4941074,-0.47688007,-0.22022319,-0.21960849,-0.039460212,0.049199313,0.07479429,-0.058778763,-0.13012815,-0.15826106,0.087401085,0.085803986,0.08424917,-0.11660862,0.43620753,-0.2807575,-0.2131536
1421,5147,286,-1.8407457,-0.30723596,0.21409082,-0.10798964,0.05589509,0.043212652,0.010360599,-0.006113917,-0.005695909,0.005845547,-0.001997709,0.002531588,0.006162047,-0.005367056,0.002058625,-0.000594944,-0.17749405,0.6067041,0.06974995,0.5191152
289,3097,258,-0.6692852,-0.0997355,-0.33154345,0.5288895,-0.34011126,-0.13043499,0.060317934,-0.005349487,0.028945297,-0.07044268,0.0909152,-0.1337632,-0.09760177,-0.028228842,0.026563406,0.06579363,1.30194,0.53122866,-0.14595914,-0.42753267
1045,4557,588,0.6278355,-0.48633635,-0.29002094,-0.020343095,-0.043817043,0.1848588,0.03632629,0.015544444,0.061329782,-0.030541897,-0.09177208,0.011811972,-0.00871408,-0.004191235,-0.084926605,0.06287709,1.588512,-0.76550686,0.964054,-0.90293884
1421,153,509,-1.8407457,-0.30723596,0.21409082,-0.10798964,0.05589509,0.043212652,0.010360599,-0.006113917,-0.005695909,0.005845547,-0.001997709,0.002531588,0.006162047,-0.005367056,0.002058625,-0.000594944,1.5363436,-0.25597394,-0.37163812,-0.03019929
520,458,143,0.5082531,-0.44768202,-0.41281748,-0.038701743,-0.086164474,0.12695408,-0.02477467,-0.022842556,0.036916375,-0.05279374,-0.1278565,0.084484994,0.03056562,0.016003624,0.11218268,0.022783011,-0.3091011,0.24099982,-0.6200908,0.11537552
1337,4707,575,0.953217,0.098161936,0.243464,-0.30632845,-0.15930247,-0.21945357,0.17188329,0.22307843,0.20649347,-0.09644604,-0.025087833,-0.027988434,-0.08724177,-0.27954075,-0.009937108,-0.06548956,0.04857254,0.5222058,-0.15741587,-0.00397563
131,15,356,0.8654959,0.834219,0.78001547,0.26876137,0.1438098,-0.032812834,-0.20237511,-0.2932497,-0.06719914,0.076034784,-0.18241191,-0.19983801,-0.06574607,-0.06925856,0.048704267,0.120494545,0.9513073,0.8702435,0.06992245,-0.18472934
1337,4707,575,0.7854295,-0.39506865,-0.23626757,0.028077334,-0.046406507,0.16969275,0.11842823,0.022693545,0.048778266,-0.072724104,0.10282993,-0.033101737,0.024449944,-0.015846357,0.08468187,-0.013593763,0.85803556,0.6413412,0.016856432,-0.3255961
1033,4994,143,1.0038824,-0.31939244,-0.15124035,-0.011125177,-0.003937721,0.2274661,0.1982441,0.06667441,0.15074113,0.010194778,0.07351422,0.10720116,-0.030007958,0.001930274,0.055771112,0.06961843,1.343339,-1.281757,0.5391449,-0.87798953
1421,4465,147,-1.8407457,-0.30723596,0.21409082,-0.10798964,0.05589509,0.043212652,0.010360599,-0.006113917,-0.005695909,0.005845547,-0.001997709,0.002531588,0.006162047,-0.005367056,0.002058625,-0.000594944,1.3574252,0.5915055,-0.006814957,-0.19309807
1415,5322,629,-1.8407457,-0.30723596,0.21409082,-0.10798964,0.05589509,0.043212652,0.010360599,-0.006113917,-0.005695909,0.005845547,-0.001997709,0.002531588,0.006162047,-0.005367056,0.002058625,-0.000594944,-0.33437896,0.12467742,0.70334554,0.26878905
1033,4335,408,0.6006651,-0.4257866,-0.23906755,-0.07561657,-0.001475573,0.12211299,0.012280166,0.021998435,-0.000852644,-0.18481398,0.0493474,0.06918305,0.003236175,0.12893254,-0.039329946,-0.17711803,0.3614316,-0.007786393,-0.5603508,-0.26424694
542,435,453,0.83702826,-0.6007978,-0.10305023,0.07116407,0.04716158,-0.012880564,-0.083052754,-0.012514293,-0.020353407,-0.003048182,0.11489582,-0.14980417,0.067617774,-0.02614709,0.054959238,0.22162643,0.30227137,0.6986643,-0.026687264,0.35505867
907,4869,386,0.48851871,1.0193334,0.1528964,-0.4451935,-0.5524416,0.22369432,0.12122208,-0.197009,-0.05806783,0.06723404,0.06517172,0.010458529,-0.005895257,-0.007013366,-0.023246586,-0.03334269,2.6845298,-1.4254252,0.14412785,0.6151941
1421,767,77,-1.8407457,-0.30723596,0.21409082,-0.10798964,0.05589509,0.043212652,0.010360599,-0.006113917,-0.005695909,0.005845547,-0.001997709,0.002531588,0.006162047,-0.005367056,0.002058625,-0.000594944,0.96680355,0.5071795,-0.25273395,-0.55785155
128,4719,356,0.97999144,0.07449174,0.38581038,-0.32497504,-0.04908037,-0.24125385,0.07900506,0.0774087,0.1098617,0.004319429,0.003394127,0.1588636,-0.12924457,0.04626083,0.038033128,-0.1340082,1.1678352,0.5342314,0.012278199,-0.41677117
1209,162,356,0.68284464,0.82433844,0.65700245,-0.3376545,-0.5185902,0.001208782,-0.33440512,0.39577675,0.001960665,-0.3200438,0.06089139,0.29229856,0.13931835,0.21241984,-0.22108138,-0.052170545,0.5067191,0.7071868,-0.21193886,-0.14206195
364,501,533,1.0513062,-0.4192108,-0.17980719,0.063554466,-0.15022898,0.34991193,0.24835998,0.074035585,0.100701064,0.035228252,-0.17659497,-0.18403372,0.10559857,0.038541384,0.026905417,0.014996558,0.7596803,0.8670866,0.1288687,0.23399925
1075,751,596,0.9039562,-0.44926143,-0.27354813,0.04155913,-0.18083215,0.32483816,0.32275808,0.034912378,-0.007176668,0.11060977,-0.21754503,-0.1982387,0.05674696,-0.000625551,-0.1595819,-0.062592894,-1.9122086,-0.50205815,0.19570458,0.1329999
556,85,356,-0.39310932,1.8381429,0.22243357,0.77616495,0.5233512,0.19894743,-0.35644323,0.37827358,-0.33190075,-0.5381694,0.3370757,-0.58731174,-0.5515822,0.24754855,0.24753654,0.13493043,-1.9558878,-0.66990435,-0.007879019,-0.2865188
1421,750,365,-0.2086935,1.1062584,-0.4387679,0.3273418,0.37830973,0.23859048,-0.04055947,0.052267164,0.019893616,-0.18582177,-0.10988712,0.112464726,-0.24441218,-0.17276111,-0.04689586,-0.15337929,-1.7577574,-0.49233615,-0.265301,-0.031854868
1141,4538,453,0.04090309,1.3219471,-0.48580217,0.16416194,0.44016242,0.1831441,0.32026953,0.109528154,-0.2617681,0.14197564,-0.20522618,0.15320152,-0.04910028,-0.055925153,-0.076576054,-0.05047545,-0.78600216,-0.028642535,-0.32701522,-0.45826602
1033,1094,356,1.2973673,-0.4170065,0.7482438,0.05972156,0.19653344,-0.2872131,-0.099558234,0.2267895,0.20934126,-0.026312113,0.039372444,0.060955584,0.019850373,-0.024584778,-0.043317378,-0.07812175,-1.3313112,-0.13531244,0.045886755,0.54128003
1120,3794,356,0.54383326,-0.5008819,-0.4105196,-0.05952999,-0.101602554,0.15070224,0.06268233,-0.039037794,-0.1250127,0.12009525,0.23101735,-0.04447213,-0.047166824,-0.03447389,-0.03869891,-0.027534574,2.308229,-0.80197465,-0.39668584,0.5405748
1421,1577,629,-1.8407457,-0.30723596,0.21409082,-0.10798964,0.05589509,0.043212652,0.010360599,-0.006113917,-0.005695909,0.005845547,-0.001997709,0.002531588,0.006162047,-0.005367056,0.002058625,-0.000594944,-0.80856943,-0.10871804,0.81288695,0.21062183
1141,3487,311,-0.31286657,1.3896928,-0.4769888,0.13897854,0.11154127,0.18450427,-0.11341387,0.11833635,-0.09144035,0.34468055,-0.09253597,-0.116092145,0.089883566,0.07199488,-0.07815409,0.16101652,0.793355,0.9176862,0.37880504,-0.07085323
1141,5188,533,1.0977619,-0.5283809,0.2319026,0.085448414,0.035433054,0.16613269,0.10610235,0.13957441,0.2983934,-0.00092721,0.046821356,-0.057042003,0.111807585,0.04763763,0.02053535,-0.13101885,1.2440977,0.44240248,-0.3249328,0.033656836
1165,3633,533,0.30215883,-0.52243173,-0.6199703,-0.007135838,-0.19532394,0.20469594,-0.015435874,0.08009651,0.013220727,0.054949284,-0.08931756,-0.19671491,0.03679025,-0.07486697,-0.083497405,0.000168949,-0.20928288,0.2281872,-0.5672481,-0.071492195
289,3097,258,-1.8407457,-0.30723596,0.21409082,-0.10798964,0.05589509,0.043212652,0.010360599,-0.006113917,-0.005695909,0.005845547,-0.001997709,0.002531588,0.006162047,-0.005367056,0.002058625,-0.000594944,0.630857,0.4743811,-0.10145384,-0.45139265
1141,2388,143,0.7645836,-0.43325293,-0.24811411,-0.024635106,0.011959553,0.09197688,0.03831917,-0.06198463,0.064349174,-0.17563939,-0.09988308,0.003468335,0.07353723,0.04520588,0.11483979,-0.019004852,0.98670673,-0.50744116,0.11332929,-0.05568409
1286,4094,562,0.31192136,-0.6033609,-0.5895672,0.03026843,-0.096303225,0.21396756,-0.06975466,0.1152066,0.07146728,-0.01974082,-0.06507325,-0.13323557,0.058940887,-0.033190332,-0.015129924,0.001486838,-0.37236762,0.041793942,0.59422576,0.29589725
754,4976,143,0.8043785,0.9600632,0.35172462,-0.154107,0.0504694,-0.020145893,0.025460541,-0.23825476,0.34462997,0.051977396,-0.1225245,-0.06998843,0.037717223,-0.13374647,-0.057058573,0.027535707,1.1989508,-0.59895,0.6344857,-0.083818674
919,2805,3,0.37120962,-0.526512,-0.5279951,-0.003822029,-0.1004622,-0.008717299,-0.17312056,-0.038329512,-0.15242341,0.102488756,-0.00814867,-0.08034825,0.1043663,-0.046308942,0.02443993,-0.063424796,0.5158372,0.8060523,0.22599447,0.16533208
1421,480,454,-0.003126383,1.2484655,-0.44436407,0.24391496,0.5199063,0.14804173,0.23319548,0.28097686,-0.18236162,-0.017991781,-0.15882468,-0.024311244,-0.056912422,-0.21986142,0.2451353,-0.08013293,-0.91166306,-0.22909892,-1.0151846,-0.21204185
1421,2419,128,-1.8407457,-0.30723596,0.21409082,-0.10798964,0.05589509,0.043212652,0.010360599,-0.006113917,-0.005695909,0.005845547,-0.001997709,0.002531588,0.006162047,-0.005367056,0.002058625,-0.000594944,1.0203261,-1.1731707,0.071166635,-0.9761889
66,1930,629,-1.4058617,0.35030675,-0.2998991,0.8877229,-0.62462425,-0.3789134,0.25596595,-0.010936976,0.07051706,-0.000746965,0.10015154,0.23211676,-0.013725281,0.08620479,-0.071365714,0.10055056,-1.3292792,-0.065825224,0.4015975,0.31766868
1421,2893,167,0.8858278,-0.5385697,-0.23260736,0.14418171,-0.091022015,0.19242215,0.16229516,0.104994744,0.09909645,0.09869814,-0.16220164,-0.22786194,0.23677015,-0.023450755,0.08254087,-0.008004874,-0.8836174,0.000935555,0.58946896,0.30661774
766,5322,238,0.9879484,-0.20989132,0.1619358,-0.022236288,0.041835785,0.003065348,0.17510211,-0.1553866,0.04477018,-0.16556168,0.070117235,0.12742466,0.00385797,0.22679052,0.24842072,-0.011624128,-1.1301367,0.028427362,0.10282838,0.21308017
1140,4538,453,-1.66329,0.06526494,-0.17536688,1.0489594,-0.59608865,-0.4586792,0.16678888,0.13977757,0.21168414,0.013512611,0.28831768,0.00721854,-0.025078416,0.17212236,0.018298507,0.1662992,-0.3224516,0.27387226,-0.28982896,-0.3276317
130,370,562,0.98045635,-0.47722912,0.024763107,0.026048332,-0.055080175,0.14676833,0.22222543,0.10262695,0.1842334,-0.018270016,-0.07070398,-0.13285872,0.12820852,0.003878601,-0.056738377,-0.07004896,1.1258612,0.4831351,-0.22728413,-0.15865827
549,208,453,-0.047970295,0.7374697,-0.41870737,-0.50278544,-0.5067966,-0.041353464,-0.061879933,0.108316034,-0.110608995,0.080610275,-0.029137373,-0.064759076,-0.039611936,0.027463518,0.038828254,0.002121985,0.28847146,0.5398282,-0.37857306,-0.19504523
221,1635,533,0.43062997,-0.5386411,-0.48297596,-0.022806436,-0.13035417,0.21944332,-0.11554515,0.16924271,0.13605627,-0.08360958,0.000589132,-0.05367285,0.069719195,-0.046383105,0.023043096,-0.03284332,1.4553084,-1.3960882,0.65335834,-0.8282256
1421,2154,629,-1.8407457,-0.30723596,0.21409082,-0.10798964,0.05589509,0.043212652,0.010360599,-0.006113917,-0.005695909,0.005845547,-0.001997709,0.002531588,0.006162047,-0.005367056,0.002058625,-0.000594944,2.6973786,-1.2760841,-0.19582343,0.001475811
